Scotland,Sunshine,178.8,APR,1981
Scotland,Sunshine,220.0,MAY,1980
Scotland,Sunshine,206.5,JUN,1975
Scotland,Sunshine,192.9,JUL,2014
Scotland,Sunshine,170.8,AUG,1997
Scotland,Sunshine,131.8,SEP,1997
Scotland,Sunshine,92.7,OCT,1997
Scotland,Sunshine,58.0,NOV,2003
Scotland,Sunshine,38.5,DEC,1960
Scotland,Sunshine,148.9,WIN,1960
Scotland,Sunshine,478.4,SPR,2017
Scotland,Sunshine,507.3,SUM,1989
Scotland,Sunshine,255.3,AUT,2010
Scotland,Sunshine,43.9,JAN,1952
Scotland,Sunshine,81.8,FEB,1968
Scotland,Sunshine,121.5,MAR,1931
Scotland,Sunshine,176.6,APR,2011
Scotland,Sunshine,218.3,MAY,1975
Scotland,Sunshine,205.9,JUN,1936
Scotland,Sunshine,188.7,JUL,1935
Scotland,Sunshine,170.6,AUG,1968
Scotland,Sunshine,130.3,SEP,2015
Scotland,Sunshine,91.2,OCT,1972
Scotland,Sunshine,57.1,NOV,1952
Scotland,Sunshine,38.2,DEC,2006
Scotland,Sunshine,143.5,WIN,2015
Scotland,Sunshine,476.5,SPR,2015
Scotland,Sunshine,498.4,SUM,1947
Scotland,Sunshine,253.3,AUT,1997
Scotland,Sunshine,43.7,JAN,1933
Scotland,Sunshine,81.4,FEB,2004
Scotland,Sunshine,119.3,MAR,1956
Scotland,Sunshine,175.8,APR,1954
Scotland,Sunshine,216.0,MAY,1992
Scotland,Sunshine,204.4,JUN,2009
Scotland,Sunshine,184.1,JUL,1976
Scotland,Sunshine,167.7,AUG,1977
Scotland,Sunshine,126.2,SEP,1960
Scotland,Sunshine,91.2,OCT,1971
Scotland,Sunshine,56.8,NOV,2011
Scotland,Sunshine,38.1,DEC,1938
Scotland,Sunshine,143.3,WIN,2004
Scotland,Sunshine,476.1,SPR,2008
Scotland,Sunshine,497.9,SUM,1949
Scotland,Sunshine,252.6,AUT,1998
Scotland,Sunshine,43.1,JAN,1932
Scotland,Sunshine,80.9,FEB,1975
Scotland,Sunshine,119.1,MAR,1948
Scotland,Sunshine,173.6,APR,1984
Scotland,Sunshine,211.9,MAY,2008
Scotland,Sunshine,203.2,JUN,1939
Scotland,Sunshine,181.2,JUL,1995
Scotland,Sunshine,163.6,AUG,1984
Scotland,Sunshine,124.8,SEP,1934
Scotland,Sunshine,89.5,OCT,2007
Scotland,Sunshine,55.6,NOV,2017
Scotland,Sunshine,36.3,DEC,1953
Scotland,Sunshine,142.3,WIN,1968
Scotland,Sunshine,468.0,SPR,2009
Scotland,Sunshine,489.7,SUM,1969
Scotland,Sunshine,252.5,AUT,2015
Scotland,Sunshine,42.1,JAN,2009
Scotland,Sunshine,79.6,FEB,1955
Scotland,Sunshine,118.3,MAR,2001
Scotland,Sunshine,171.0,APR,2006
Scotland,Sunshine,211.7,MAY,2009
Scotland,Sunshine,200.7,JUN,1930
Scotland,Sunshine,178.8,JUL,1972
Scotland,Sunshine,163.1,AUG,1955
Scotland,Sunshine,124.3,SEP,1971
Scotland,Sunshine,89.0,OCT,2008
Scotland,Sunshine,55.3,NOV,2005
Scotland,Sunshine,35.4,DEC,1995
Scotland,Sunshine,142.0,WIN,1952
Scotland,Sunshine,467.0,SPR,2001
Scotland,Sunshine,489.4,SUM,2009
Scotland,Sunshine,249.9,AUT,1972
Scotland,Sunshine,42.0,JAN,1931
Scotland,Sunshine,77.2,FEB,1979
Scotland,Sunshine,114.9,MAR,1933
Scotland,Sunshine,166.9,APR,2013
Scotland,Sunshine,211.1,MAY,2001
Scotland,Sunshine,199.9,JUN,1960
Scotland,Sunshine,178.2,JUL,1943
Scotland,Sunshine,159.2,AUG,1975
Scotland,Sunshine,120.7,SEP,1949
Scotland,Sunshine,88.5,OCT,1936
Scotland,Sunshine,55.2,NOV,2010
Scotland,Sunshine,34.6,DEC,2014
Scotland,Sunshine,141.2,WIN,1985
Scotland,Sunshine,459.7,SPR,1946
Scotland,Sunshine,488.0,SUM,2006
Scotland,Sunshine,249.7,AUT,2012
Scotland,Sunshine,41.9,JAN,2015
Scotland,Sunshine,76.9,FEB,1950
Scotland,Sunshine,113.8,MAR,1955
Scotland,Sunshine,166.6,APR,1956
Scotland,Sunshine,209.5,MAY,1955
Scotland,Sunshine,197.9,JUN,1967
Scotland,Sunshine,177.4,JUL,1982
Scotland,Sunshine,153.3,AUG,1945
Scotland,Sunshine,119.0,SEP,2004
Scotland,Sunshine,88.2,OCT,2015
Scotland,Sunshine,55.2,NOV,1965
Scotland,Sunshine,34.5,DEC,1948
Scotland,Sunshine,140.1,WIN,2008
Scotland,Sunshine,457.6,SPR,2016
Scotland,Sunshine,486.1,SUM,1933
Scotland,Sunshine,246.9,AUT,1987
Scotland,Sunshine,41.7,JAN,2000
Scotland,Sunshine,76.3,FEB,2008
Scotland,Sunshine,113.2,MAR,2009
Scotland,Sunshine,165.9,APR,1955
Scotland,Sunshine,206.9,MAY,1951
Scotland,Sunshine,195.8,JUN,1933
Scotland,Sunshine,175.5,JUL,1971
Scotland,Sunshine,149.9,AUG,1983
Scotland,Sunshine,118.5,SEP,1955
Scotland,Sunshine,87.9,OCT,1973
Scotland,Sunshine,55.1,NOV,1988
Scotland,Sunshine,34.4,DEC,1946
Scotland,Sunshine,138.9,WIN,2011
Scotland,Sunshine,456.2,SPR,1956
Scotland,Sunshine,483.7,SUM,2003
Scotland,Sunshine,245.6,AUT,1939
Scotland,Sunshine,41.5,JAN,2011
Scotland,Sunshine,76.3,FEB,2001
Scotland,Sunshine,112.7,MAR,1973
Scotland,Sunshine,165.6,APR,2003
Scotland,Sunshine,205.6,MAY,2016
Scotland,Sunshine,195.7,JUN,1969
Scotland,Sunshine,172.5,JUL,1983
Scotland,Sunshine,149.5,AUG,1933
Scotland,Sunshine,118.1,SEP,1986
Scotland,Sunshine,87.6,OCT,2010
Scotland,Sunshine,55.1,NOV,1950
Scotland,Sunshine,34.3,DEC,1951
Scotland,Sunshine,138.6,WIN,1955
Scotland,Sunshine,453.1,SPR,2012
Scotland,Sunshine,474.2,SUM,1940
Scotland,Sunshine,243.5,AUT,1986
Scotland,Sunshine,41.5,JAN,2010
Scotland,Sunshine,75.7,FEB,1985
Scotland,Sunshine,112.3,MAR,1970
Scotland,Sunshine,162.6,APR,1957
Scotland,Sunshine,205.2,MAY,2012
Scotland,Sunshine,189.9,JUN,1951
Scotland,Sunshine,170.3,JUL,1934
Scotland,Sunshine,149.4,AUG,1999
Scotland,Sunshine,116.6,SEP,1979
Scotland,Sunshine,86.7,OCT,1952
Scotland,Sunshine,54.6,NOV,1976
Scotland,Sunshine,34.3,DEC,1929
Scotland,Sunshine,137.9,WIN,1977
Scotland,Sunshine,451.0,SPR,2003
Scotland,Sunshine,471.0,SUM,1983
Scotland,Sunshine,240.7,AUT,1952
Scotland,Sunshine,41.2,JAN,1991
Scotland,Sunshine,75.1,FEB,2016
Scotland,Sunshine,110.0,MAR,2008
Scotland,Sunshine,159.2,APR,1936
Scotland,Sunshine,205.1,MAY,1942
Scotland,Sunshine,189.7,JUN,1934
Scotland,Sunshine,169.4,JUL,1977
Scotland,Sunshine,147.2,AUG,2004
Scotland,Sunshine,116.3,SEP,1958
Scotland,Sunshine,86.6,OCT,1981
Scotland,Sunshine,53.0,NOV,1960
Scotland,Sunshine,33.5,DEC,2004
Scotland,Sunshine,137.8,WIN,2010
Scotland,Sunshine,450.0,SPR,1980
Scotland,Sunshine,469.3,SUM,2013
Scotland,Sunshine,240.0,AUT,1955
Scotland,Sunshine,40.9,JAN,1945
Scotland,Sunshine,74.7,FEB,1986
Scotland,Sunshine,109.8,MAR,2004
Scotland,Sunshine,157.6,APR,1968
Scotland,Sunshine,203.8,MAY,1994
Scotland,Sunshine,187.0,JUN,1996
Scotland,Sunshine,166.4,JUL,1984
Scotland,Sunshine,146.6,AUG,1973
Scotland,Sunshine,115.0,SEP,2003
Scotland,Sunshine,86.4,OCT,1985
Scotland,Sunshine,52.9,NOV,2012
Scotland,Sunshine,33.4,DEC,2017
Scotland,Sunshine,137.4,WIN,1950
Scotland,Sunshine,445.7,SPR,1953
Scotland,Sunshine,467.9,SUM,1934
Scotland,Sunshine,237.7,AUT,1958
Scotland,Sunshine,40.2,JAN,1977
Scotland,Sunshine,74.0,FEB,1957
Scotland,Sunshine,109.7,MAR,1949
Scotland,Sunshine,156.1,APR,1990
Scotland,Sunshine,200.1,MAY,1989
Scotland,Sunshine,185.9,JUN,1986
Scotland,Sunshine,161.6,JUL,1952
Scotland,Sunshine,146.0,AUG,2016
Scotland,Sunshine,114.5,SEP,1972
Scotland,Sunshine,84.8,OCT,1986
Scotland,Sunshine,52.7,NOV,2006
Scotland,Sunshine,33.3,DEC,1976
Scotland,Sunshine,137.4,WIN,1947
Scotland,Sunshine,444.6,SPR,2011
Scotland,Sunshine,467.6,SUM,1968
Scotland,Sunshine,236.6,AUT,1948
Scotland,Sunshine,39.6,JAN,2003
Scotland,Sunshine,72.9,FEB,1932
Scotland,Sunshine,109.2,MAR,2015
Scotland,Sunshine,156.0,APR,1969
Scotland,Sunshine,199.6,MAY,1959
Scotland,Sunshine,185.4,JUN,1974
Scotland,Sunshine,161.4,JUL,1999
Scotland,Sunshine,145.8,AUG,2014
Scotland,Sunshine,113.9,SEP,1951
Scotland,Sunshine,84.2,OCT,1956
Scotland,Sunshine,51.2,NOV,1961
Scotland,Sunshine,33.3,DEC,1967
Scotland,Sunshine,137.2,WIN,1932
Scotland,Sunshine,444.4,SPR,1935
Scotland,Sunshine,467.4,SUM,1997
Scotland,Sunshine,236.2,AUT,1933
Scotland,Sunshine,39.4,JAN,2018
Scotland,Sunshine,71.4,FEB,1996
Scotland,Sunshine,108.6,MAR,2014
Scotland,Sunshine,154.2,APR,2008
Scotland,Sunshine,197.0,MAY,1984
Scotland,Sunshine,184.1,JUN,1968
Scotland,Sunshine,160.0,JUL,2011
Scotland,Sunshine,145.5,AUG,1944
Scotland,Sunshine,113.7,SEP,2012
Scotland,Sunshine,84.2,OCT,1931
Scotland,Sunshine,51.2,NOV,1942
Scotland,Sunshine,33.0,DEC,1961
Scotland,Sunshine,136.9,WIN,1961
Scotland,Sunshine,442.6,SPR,1962
Scotland,Sunshine,467.1,SUM,1984
Scotland,Sunshine,236.0,AUT,1973
Scotland,Sunshine,39.3,JAN,1939
Scotland,Sunshine,71.2,FEB,1949
Scotland,Sunshine,107.7,MAR,1934
Scotland,Sunshine,153.9,APR,1952
Scotland,Sunshine,195.4,MAY,1977
Scotland,Sunshine,180.8,JUN,1977
Scotland,Sunshine,157.1,JUL,1966
Scotland,Sunshine,145.4,AUG,1969
Scotland,Sunshine,113.1,SEP,1937
Scotland,Sunshine,83.6,OCT,1945
Scotland,Sunshine,50.9,NOV,1998
Scotland,Sunshine,33.0,DEC,1955
Scotland,Sunshine,136.7,WIN,2013
Scotland,Sunshine,442.1,SPR,1974
Scotland,Sunshine,465.7,SUM,1950
Scotland,Sunshine,235.3,AUT,1934
Scotland,Sunshine,39.0,JAN,1929
Scotland,Sunshine,71.0,FEB,1946
Scotland,Sunshine,107.5,MAR,1935
Scotland,Sunshine,153.3,APR,1980
Scotland,Sunshine,193.3,MAY,1982
Scotland,Sunshine,179.7,JUN,1929
Scotland,Sunshine,156.7,JUL,2009
Scotland,Sunshine,145.3,AUG,1950
Scotland,Sunshine,112.6,SEP,2010
Scotland,Sunshine,83.1,OCT,2012
Scotland,Sunshine,50.8,NOV,1930
Scotland,Sunshine,32.7,DEC,1937
Scotland,Sunshine,136.7,WIN,1970
Scotland,Sunshine,439.7,SPR,1951
Scotland,Sunshine,462.8,SUM,2014
Scotland,Sunshine,234.0,AUT,2006
Scotland,Sunshine,38.9,JAN,1956
Scotland,Sunshine,70.6,FEB,1973
Scotland,Sunshine,106.7,MAR,1982
Scotland,Sunshine,150.8,APR,2010
Scotland,Sunshine,191.8,MAY,1937
Scotland,Sunshine,177.9,JUN,1932
Scotland,Sunshine,154.9,JUL,1950
Scotland,Sunshine,143.5,AUG,1931
Scotland,Sunshine,112.1,SEP,2006
Scotland,Sunshine,82.8,OCT,1967
Scotland,Sunshine,50.7,NOV,1948
Scotland,Sunshine,32.3,DEC,2008
Scotland,Sunshine,136.4,WIN,1962
Scotland,Sunshine,438.6,SPR,2010
Scotland,Sunshine,461.3,SUM,1936
Scotland,Sunshine,233.5,AUT,1991
Scotland,Sunshine,38.8,JAN,1957
Scotland,Sunshine,70.0,FEB,1999
Scotland,Sunshine,106.0,MAR,1975
Scotland,Sunshine,150.4,APR,1951
Scotland,Sunshine,191.4,MAY,1971
Scotland,Sunshine,176.5,JUN,2006
Scotland,Sunshine,154.6,JUL,1963
Scotland,Sunshine,143.2,AUG,2005
Scotland,Sunshine,111.4,SEP,1963
Scotland,Sunshine,82.6,OCT,1965
Scotland,Sunshine,50.2,NOV,2008
Scotland,Sunshine,31.9,DEC,2003
Scotland,Sunshine,136.4,WIN,1949
Scotland,Sunshine,436.2,SPR,2000
Scotland,Sunshine,460.9,SUM,1960
Scotland,Sunshine,230.9,AUT,1960
Scotland,Sunshine,38.7,JAN,1960
Scotland,Sunshine,68.8,FEB,1937
Scotland,Sunshine,105.9,MAR,1986
Scotland,Sunshine,150.1,APR,1929
Scotland,Sunshine,191.1,MAY,2010
Scotland,Sunshine,175.0,JUN,1959
Scotland,Sunshine,152.3,JUL,1958
Scotland,Sunshine,141.3,AUG,1991
Scotland,Sunshine,110.1,SEP,2002
Scotland,Sunshine,82.0,OCT,1948
Scotland,Sunshine,49.5,NOV,2009
Scotland,Sunshine,30.4,DEC,2005
Scotland,Sunshine,136.2,WIN,1936
Scotland,Sunshine,434.6,SPR,1975
Scotland,Sunshine,460.7,SUM,1972
Scotland,Sunshine,229.7,AUT,1951
Scotland,Sunshine,38.6,JAN,1985
Scotland,Sunshine,67.3,FEB,1981
Scotland,Sunshine,105.3,MAR,2016
Scotland,Sunshine,149.5,APR,2005
Scotland,Sunshine,190.3,MAY,2006
Scotland,Sunshine,174.5,JUN,1955
Scotland,Sunshine,152.3,JUL,1948
Scotland,Sunshine,139.3,AUG,1939
Scotland,Sunshine,109.8,SEP,1939
Scotland,Sunshine,81.5,OCT,1946
Scotland,Sunshine,49.2,NOV,2000
Scotland,Sunshine,30.4,DEC,1950
Scotland,Sunshine,134.9,WIN,2007
Scotland,Sunshine,434.3,SPR,1982
Scotland,Sunshine,453.7,SUM,1974
Scotland,Sunshine,229.3,AUT,1993
Scotland,Sunshine,38.4,JAN,1946
Scotland,Sunshine,67.0,FEB,2015
Scotland,Sunshine,105.2,MAR,1937
Scotland,Sunshine,149.1,APR,1965
Scotland,Sunshine,188.1,MAY,1990
Scotland,Sunshine,174.4,JUN,1956
Scotland,Sunshine,151.7,JUL,1997
Scotland,Sunshine,138.8,AUG,2012
Scotland,Sunshine,108.6,SEP,1954
Scotland,Sunshine,80.6,OCT,1951
Scotland,Sunshine,48.1,NOV,1993
Scotland,Sunshine,30.2,DEC,1999
Scotland,Sunshine,134.9,WIN,1946
Scotland,Sunshine,433.6,SPR,2006
Scotland,Sunshine,452.9,SUM,1996
Scotland,Sunshine,229.0,AUT,2009
Scotland,Sunshine,38.1,JAN,1992
Scotland,Sunshine,67.0,FEB,2010
Scotland,Sunshine,105.0,MAR,1954
Scotland,Sunshine,148.7,APR,1953
Scotland,Sunshine,185.9,MAY,2005
Scotland,Sunshine,174.2,JUN,1941
Scotland,Sunshine,148.5,JUL,1969
Scotland,Sunshine,138.8,AUG,1966
Scotland,Sunshine,108.0,SEP,1942
Scotland,Sunshine,79.9,OCT,2000
Scotland,Sunshine,48.0,NOV,1955
Scotland,Sunshine,30.0,DEC,1952
Scotland,Sunshine,133.4,WIN,1975
Scotland,Sunshine,432.2,SPR,1984
Scotland,Sunshine,449.8,SUM,1970
Scotland,Sunshine,228.8,AUT,1989
Scotland,Sunshine,38.1,JAN,1962
Scotland,Sunshine,66.7,FEB,1989
Scotland,Sunshine,104.8,MAR,2002
Scotland,Sunshine,146.6,APR,2016
Scotland,Sunshine,185.6,MAY,1988
Scotland,Sunshine,173.1,JUN,1989
Scotland,Sunshine,147.8,JUL,1994
Scotland,Sunshine,138.6,AUG,1981
Scotland,Sunshine,106.5,SEP,1940
Scotland,Sunshine,79.5,OCT,1929
Scotland,Sunshine,47.5,NOV,1973
Scotland,Sunshine,30.0,DEC,1932
Scotland,Sunshine,132.4,WIN,1933
Scotland,Sunshine,431.3,SPR,1954
Scotland,Sunshine,445.4,SUM,1971
Scotland,Sunshine,228.0,AUT,1937
Scotland,Sunshine,37.9,JAN,1941
Scotland,Sunshine,66.2,FEB,1947
Scotland,Sunshine,103.0,MAR,1941
Scotland,Sunshine,144.5,APR,1991
Scotland,Sunshine,185.3,MAY,1978
Scotland,Sunshine,172.3,JUN,1988
Scotland,Sunshine,147.7,JUL,2017
Scotland,Sunshine,138.0,AUG,2015
Scotland,Sunshine,106.0,SEP,1974
Scotland,Sunshine,79.4,OCT,1950
Scotland,Sunshine,47.3,NOV,1977
Scotland,Sunshine,29.9,DEC,1970
Scotland,Sunshine,131.6,WIN,2017
Scotland,Sunshine,424.3,SPR,1981
Scotland,Sunshine,444.5,SUM,1999
Scotland,Sunshine,227.9,AUT,1949
Scotland,Sunshine,37.7,JAN,1951
Scotland,Sunshine,65.8,FEB,1964
Scotland,Sunshine,102.5,MAR,1999
Scotland,Sunshine,144.1,APR,1946
Scotland,Sunshine,183.8,MAY,2004
Scotland,Sunshine,168.8,JUN,1992
Scotland,Sunshine,146.7,JUL,2000
Scotland,Sunshine,137.9,AUG,2010
Scotland,Sunshine,105.6,SEP,1994
Scotland,Sunshine,77.4,OCT,1958
Scotland,Sunshine,46.5,NOV,1990
Scotland,Sunshine,29.6,DEC,1958
Scotland,Sunshine,131.5,WIN,1979
Scotland,Sunshine,422.1,SPR,1990
Scotland,Sunshine,442.8,SUM,1982
Scotland,Sunshine,227.9,AUT,1929
Scotland,Sunshine,37.6,JAN,1930
Scotland,Sunshine,65.5,FEB,1959
Scotland,Sunshine,102.5,MAR,1930
Scotland,Sunshine,143.9,APR,1945
Scotland,Sunshine,183.1,MAY,1960
Scotland,Sunshine,165.5,JUN,1950
Scotland,Sunshine,146.4,JUL,1956
Scotland,Sunshine,136.0,AUG,1937
Scotland,Sunshine,105.4,SEP,1998
Scotland,Sunshine,76.8,OCT,1961
Scotland,Sunshine,46.4,NOV,1944
Scotland,Sunshine,29.4,DEC,2012
Scotland,Sunshine,131.1,WIN,2000
Scotland,Sunshine,421.6,SPR,1989
Scotland,Sunshine,441.5,SUM,1957
Scotland,Sunshine,227.1,AUT,1961
Scotland,Sunshine,37.1,JAN,1955
Scotland,Sunshine,65.4,FEB,1978
Scotland,Sunshine,102.0,MAR,1965
Scotland,Sunshine,143.0,APR,2009
Scotland,Sunshine,182.6,MAY,1957
Scotland,Sunshine,163.4,JUN,2003
Scotland,Sunshine,144.6,JUL,1949
Scotland,Sunshine,135.4,AUG,2000
Scotland,Sunshine,105.2,SEP,1964
Scotland,Sunshine,76.3,OCT,1938
Scotland,Sunshine,46.4,NOV,1935
Scotland,Sunshine,29.4,DEC,2009
Scotland,Sunshine,130.2,WIN,2005
Scotland,Sunshine,420.5,SPR,2005
Scotland,Sunshine,441.1,SUM,1956
Scotland,Sunshine,226.3,AUT,2007
Scotland,Sunshine,36.8,JAN,1947
Scotland,Sunshine,65.4,FEB,1962
Scotland,Sunshine,101.6,MAR,1943
Scotland,Sunshine,142.5,APR,1948
Scotland,Sunshine,182.5,MAY,1929
Scotland,Sunshine,159.1,JUN,1962
Scotland,Sunshine,144.0,JUL,2005
Scotland,Sunshine,134.9,AUG,1965
Scotland,Sunshine,105.1,SEP,1993
Scotland,Sunshine,76.2,OCT,1941
Scotland,Sunshine,46.3,NOV,1975
Scotland,Sunshine,29.2,DEC,1996
Scotland,Sunshine,130.0,WIN,1957
Scotland,Sunshine,418.8,SPR,1949
Scotland,Sunshine,441.0,SUM,1935
Scotland,Sunshine,226.1,AUT,1947
Scotland,Sunshine,36.4,JAN,1961
Scotland,Sunshine,64.6,FEB,1969
Scotland,Sunshine,100.8,MAR,1939
Scotland,Sunshine,141.4,APR,1938
Scotland,Sunshine,181.2,MAY,2007
Scotland,Sunshine,157.4,JUN,1943
Scotland,Sunshine,143.3,JUL,1947
Scotland,Sunshine,133.8,AUG,1972
Scotland,Sunshine,104.2,SEP,1957
Scotland,Sunshine,76.1,OCT,1993
Scotland,Sunshine,46.1,NOV,1969
Scotland,Sunshine,28.8,DEC,1989
Scotland,Sunshine,129.2,WIN,1978
Scotland,Sunshine,418.0,SPR,1994
Scotland,Sunshine,440.2,SUM,1938
Scotland,Sunshine,225.9,AUT,2000
Scotland,Sunshine,36.2,JAN,1978
Scotland,Sunshine,64.3,FEB,1977
Scotland,Sunshine,100.5,MAR,1972
Scotland,Sunshine,138.8,APR,2002
Scotland,Sunshine,181.1,MAY,1949
Scotland,Sunshine,157.3,JUN,2010
Scotland,Sunshine,143.1,JUL,1996
Scotland,Sunshine,133.7,AUG,2002
Scotland,Sunshine,103.9,SEP,1948
Scotland,Sunshine,76.1,OCT,1975
Scotland,Sunshine,46.1,NOV,1929
Scotland,Sunshine,28.7,DEC,1962
Scotland,Sunshine,128.3,WIN,2006
Scotland,Sunshine,414.5,SPR,1952
Scotland,Sunshine,435.9,SUM,1939
Scotland,Sunshine,225.2,AUT,1950
Scotland,Sunshine,36.2,JAN,1940
Scotland,Sunshine,64.1,FEB,1983
Scotland,Sunshine,99.8,MAR,1987
Scotland,Sunshine,137.7,APR,2014
Scotland,Sunshine,180.4,MAY,1958
Scotland,Sunshine,156.5,JUN,1963
Scotland,Sunshine,143.1,JUL,1975
Scotland,Sunshine,132.9,AUG,1946
Scotland,Sunshine,103.8,SEP,2009
Scotland,Sunshine,75.8,OCT,2009
Scotland,Sunshine,45.9,NOV,1934
Scotland,Sunshine,28.6,DEC,1965
Scotland,Sunshine,128.1,WIN,1964
Scotland,Sunshine,411.9,SPR,1959
Scotland,Sunshine,435.5,SUM,1967
Scotland,Sunshine,224.2,AUT,1936
Scotland,Sunshine,36.1,JAN,1958
Scotland,Sunshine,63.9,FEB,2005
Scotland,Sunshine,99.6,MAR,1958
Scotland,Sunshine,137.7,APR,1970
Scotland,Sunshine,177.4,MAY,2011
Scotland,Sunshine,156.2,JUN,1979
Scotland,Sunshine,140.8,JUL,1933
Scotland,Sunshine,131.9,AUG,1974
Scotland,Sunshine,103.3,SEP,1988
Scotland,Sunshine,75.6,OCT,1995
Scotland,Sunshine,45.6,NOV,1932
Scotland,Sunshine,28.5,DEC,1994
Scotland,Sunshine,127.6,WIN,1953
Scotland,Sunshine,411.8,SPR,2013
Scotland,Sunshine,432.6,SUM,1951
Scotland,Sunshine,223.6,AUT,1981
Scotland,Sunshine,35.6,JAN,2007
Scotland,Sunshine,63.8,FEB,1952
Scotland,Sunshine,99.3,MAR,1962
Scotland,Sunshine,137.6,APR,2001
Scotland,Sunshine,176.8,MAY,1966
Scotland,Sunshine,155.4,JUN,1945
Scotland,Sunshine,139.8,JUL,2008
Scotland,Sunshine,131.9,AUG,1960
Scotland,Sunshine,103.1,SEP,1935
Scotland,Sunshine,75.2,OCT,1987
Scotland,Sunshine,45.0,NOV,1966
Scotland,Sunshine,28.4,DEC,2000
Scotland,Sunshine,127.4,WIN,1999
Scotland,Sunshine,409.0,SPR,1958
Scotland,Sunshine,432.2,SUM,1959
Scotland,Sunshine,223.2,AUT,1979
Scotland,Sunshine,35.6,JAN,1936
Scotland,Sunshine,63.6,FEB,2006
Scotland,Sunshine,98.6,MAR,1974
Scotland,Sunshine,135.2,APR,1977
Scotland,Sunshine,176.8,MAY,1950
Scotland,Sunshine,154.6,JUN,1937
Scotland,Sunshine,139.7,JUL,1942
Scotland,Sunshine,131.8,AUG,1992
Scotland,Sunshine,102.3,SEP,1929
Scotland,Sunshine,73.9,OCT,2002
Scotland,Sunshine,44.4,NOV,1949
Scotland,Sunshine,28.4,DEC,1963
Scotland,Sunshine,127.1,WIN,1996
Scotland,Sunshine,407.2,SPR,1957
Scotland,Sunshine,432.1,SUM,1945
Scotland,Sunshine,222.9,AUT,2002
Scotland,Sunshine,35.5,JAN,1979
Scotland,Sunshine,62.8,FEB,1944
Scotland,Sunshine,98.6,MAR,1952
Scotland,Sunshine,134.3,APR,1982
Scotland,Sunshine,176.7,MAY,1961
Scotland,Sunshine,153.8,JUN,1978
Scotland,Sunshine,139.3,JUL,1929
Scotland,Sunshine,131.2,AUG,1962
Scotland,Sunshine,102.0,SEP,2013
Scotland,Sunshine,73.5,OCT,1955
Scotland,Sunshine,44.1,NOV,1972
Scotland,Sunshine,27.8,DEC,1943
Scotland,Sunshine,126.6,WIN,1956
Scotland,Sunshine,403.5,SPR,1963
Scotland,Sunshine,431.4,SUM,1986
Scotland,Sunshine,222.9,AUT,1931
Scotland,Sunshine,35.1,JAN,1950
Scotland,Sunshine,62.7,FEB,1953
Scotland,Sunshine,97.7,MAR,1963
Scotland,Sunshine,134.0,APR,1967
Scotland,Sunshine,175.9,MAY,1963
Scotland,Sunshine,153.6,JUN,1985
Scotland,Sunshine,138.0,JUL,2003
Scotland,Sunshine,130.6,AUG,1970
Scotland,Sunshine,101.9,SEP,1989
Scotland,Sunshine,73.5,OCT,1947
Scotland,Sunshine,44.0,NOV,1958
Scotland,Sunshine,27.6,DEC,1977
Scotland,Sunshine,126.4,WIN,1931
Scotland,Sunshine,403.3,SPR,2002
Scotland,Sunshine,430.1,SUM,1990
Scotland,Sunshine,222.5,AUT,2004
Scotland,Sunshine,35.0,JAN,1953
Scotland,Sunshine,62.3,FEB,2017
Scotland,Sunshine,97.6,MAR,1989
Scotland,Sunshine,133.9,APR,1973
Scotland,Sunshine,174.7,MAY,1943
Scotland,Sunshine,153.5,JUN,1953
Scotland,Sunshine,137.5,JUL,1962
Scotland,Sunshine,130.5,AUG,2017
Scotland,Sunshine,101.9,SEP,1944
Scotland,Sunshine,72.1,OCT,1980
Scotland,Sunshine,44.0,NOV,1937
Scotland,Sunshine,27.6,DEC,1930
Scotland,Sunshine,125.6,WIN,1973
Scotland,Sunshine,402.9,SPR,1930
Scotland,Sunshine,429.8,SUM,1943
Scotland,Sunshine,222.4,AUT,1942
Scotland,Sunshine,34.7,JAN,1954
Scotland,Sunshine,62.0,FEB,1961
Scotland,Sunshine,97.3,MAR,1947
Scotland,Sunshine,133.4,APR,1932
Scotland,Sunshine,174.6,MAY,1940
Scotland,Sunshine,153.0,JUN,1964
Scotland,Sunshine,137.1,JUL,1991
Scotland,Sunshine,130.5,AUG,1936
Scotland,Sunshine,101.7,SEP,2005
Scotland,Sunshine,71.7,OCT,1994
Scotland,Sunshine,43.8,NOV,1974
Scotland,Sunshine,27.4,DEC,1972
Scotland,Sunshine,125.4,WIN,2002
Scotland,Sunshine,402.3,SPR,1977
Scotland,Sunshine,427.8,SUM,1962
Scotland,Sunshine,222.3,AUT,2013
Scotland,Sunshine,34.3,JAN,2006
Scotland,Sunshine,61.5,FEB,1936
Scotland,Sunshine,96.7,MAR,2010
Scotland,Sunshine,132.7,APR,1939
Scotland,Sunshine,174.3,MAY,1936
Scotland,Sunshine,148.7,JUN,1983
Scotland,Sunshine,136.4,JUL,1974
Scotland,Sunshine,130.3,AUG,1994
Scotland,Sunshine,101.6,SEP,2014
Scotland,Sunshine,71.6,OCT,1992
Scotland,Sunshine,43.8,NOV,1933
Scotland,Sunshine,27.4,DEC,1964
Scotland,Sunshine,124.8,WIN,1986
Scotland,Sunshine,401.6,SPR,1939
Scotland,Sunshine,425.5,SUM,1930
Scotland,Sunshine,222.2,AUT,1988
Scotland,Sunshine,34.2,JAN,1988
